,level_2,level_3,level_4,level_5,[LOGGING],RD81DL96_1,2,3,4
41,193.0,6.0,25.0,195.0,11330.0,28227.0,12612.0,30021.0,14918.0
42,204.0,6.0,25.0,205.0,13516.0,205.0,19918.0,7119.0,27344.0
43,213.0,7.0,25.0,213.0,22875.0,13404.0,4189.0,27998.0,19295.0
44,237.0,8.0,25.0,237.0,24298.0,18667.0,13292.0,8173.0,3310.0
45,233.0,8.0,25.0,233.0,17785.0,15994.0,14459.0,13180.0,12157.0
46,247.0,9.0,25.0,245.0,29699.0,30468.0,31493.0,6.0,1543.0
47,243.0,9.0,25.0,242.0,20882.0,25491.0,30356.0,2709.0,8086.0
48,243.0,10.0,25.0,241.0,4129.0,12578.0,21283.0,30244.0,6693.0
49,232.0,10.0,25.0,233.0,12208.0,24497.0,4274.0,17075.0,30132.0
50,231.0,11.0,25.0,230.0,12351.0,28480.0,12097.0,28738.0,12867.0
51,231.0,11.0,25.0,229.0,6857.0,25546.0,11723.0,30924.0,17613.0
52,223.0,12.0,25.0,223.0,4696.0,27225.0,17242.0,7515.0,30812.0
53,229.0,12.0,25.0,228.0,27367.0,20968.0,14825.0,8938.0,3307.0
54,244.0,12.0,25.0,243.0,9334.0,6775.0,4472.0,2425.0,634.0
55,244.0,12.0,25.0,245.0,13568.0,13569.0,13826.0,14339.0,15108.0
56,247.0,13.0,25.0,244.0,25999.0,29840.0,1169.0,5522.0,10131.0
57,241.0,13.0,25.0,240.0,30494.0,5407.0,13344.0,21537.0,29986.0
58,240.0,14.0,25.0,238.0,6056.0,16297.0,26794.0,4779.0,15788.0
59,240.0,14.0,25.0,240.0,8247.0,22328.0,3897.0,18490.0,571.0
60,250.0,14.0,26.0,252.0,2502.0,20423.0,5832.0,24265.0,10186.0
61,242.0,14.0,26.0,241.0,21589.0,10582.0,32599.0,22104.0,11865.0
62,232.0,15.0,26.0,232.0,32740.0,25573.0,18662.0,12007.0,5608.0
63,239.0,15.0,26.0,240.0,23662.0,19055.0,14704.0,10609.0,6770.0
64,255.0,15.0,26.0,255.0,32509.0,31742.0,31231.0,30976.0,30977.0
65,247.0,15.0,26.0,246.0,652.0,3725.0,7054.0,10639.0,14480.0
66,175.0,16.0,26.0,176.0,28438.0,1303.0,7192.0,13337.0,19738.0
67,31.0,16.0,26.0,30.0,27045.0,3750.0,13479.0,23464.0,937.0
68,7.0,16.0,26.0,7.0,17716.0,31029.0,11830.0,25655.0,6968.0
69,15.0,15.0,26.0,14.0,451.0,17604.0,2245.0,19910.0,5063.0
70,-2.0,15.0,26.0,0.0,8018.0,29011.0,17492.0,6229.0,27990.0
71,9.0,15.0,26.0,9.0,7649.0,32482.0,24803.0,17380.0,10213.0
72,6.0,15.0,26.0,6.0,23659.0,18284.0,13165.0,8302.0,3695.0
73,9.0,15.0,26.0,9.0,20986.0,19451.0,18172.0,17149.0,16382.0
74,4.0,15.0,26.0,4.0,10377.0,12682.0,15243.0,18060.0,21133.0
75,9.0,14.0,26.0,8.0,30483.0,2580.0,7701.0,13078.0,18711.0
76,12.0,14.0,26.0,8.0,17570.0,26275.0,2468.0,11685.0,21158.0
77,8.0,14.0,26.0,7.0,29489.0,9266.0,22067.0,2356.0,15669.0
78,3.0,14.0,26.0,5.0,704.0,17089.0,962.0,17859.0,2244.0
79,8.0,14.0,26.0,10.0,30538.0,16715.0,3148.0,22605.0,9550.0
80,8.0,14.0,26.0,8.0,32217.0,22234.0,12507.0,3036.0,26589.0
81,8.0,14.0,26.0,9.0,25960.0,19817.0,13930.0,8299.0,2924.0
82,6.0,13.0,26.0,4.0,27122.0,23539.0,20212.0,17141.0,14326.0
83,8.0,13.0,26.0,9.0,18561.0,18818.0,19331.0,20100.0,21125.0
84,8.0,13.0,26.0,8.0,2064.0,6161.0,10514.0,15123.0,19988.0
85,9.0,13.0,26.0,8.0,10399.0,18336.0,26529.0,2210.0,10915.0
86,4.0,13.0,26.0,3.0,10798.0,22575.0,1840.0,14129.0,26674.0
87,8.0,13.0,26.0,9.0,27320.0,8889.0,23482.0,5563.0,20668.0
88,7.0,13.0,26.0,8.0,25415.0,10824.0,29257.0,15178.0,1355.0
89,7.0,13.0,26.0,9.0,15574.0,4823.0,27096.0,16857.0,6874.0
90,7.0,12.0,26.0,3.0,30565.0,23654.0,16999.0,10600.0,4457.0
91,8.0,12.0,26.0,8.0,24047.0,19696.0,15601.0,11762.0,8179.0
92,8.0,12.0,26.0,7.0,3966.0,3455.0,3200.0,3201.0,3458.0
93,8.0,12.0,26.0,7.0,8717.0,12046.0,15631.0,19472.0,23569.0
94,2.0,12.0,26.0,3.0,5532.0,12701.0,20126.0,27807.0,2976.0
95,9.0,12.0,26.0,8.0,27179.0,5420.0,16685.0,28206.0,7215.0
96,8.0,12.0,26.0,6.0,8122.0,22971.0,5308.0,20669.0,3518.0
97,8.0,12.0,26.0,8.0,22596.0,7237.0,24902.0,10055.0,28232.0
98,6.0,12.0,26.0,6.0,1235.0,22484.0,11221.0,214.0,22231.0
99,8.0,11.0,26.0,9.0,4706.0,29795.0,22372.0,15205.0,8294.0
100,9.0,11.0,26.0,8.0,241.0,29170.0,25587.0,22260.0,19189.0
101,10.0,11.0,26.0,8.0,20608.0,20609.0,20866.0,21379.0,22148.0
102,8.0,11.0,26.0,8.0,271.0,4112.0,8209.0,12562.0,17171.0
103,11.0,11.0,26.0,8.0,2969.0,9370.0,16027.0,22940.0,30109.0
104,10.0,11.0,26.0,9.0,13096.0,23337.0,1066.0,11819.0,22828.0
105,8.0,11.0,26.0,6.0,15287.0,29368.0,10937.0,25530.0,7611.0
106,8.0,11.0,26.0,8.0,9542.0,27463.0,12872.0,31305.0,17226.0
107,7.0,11.0,26.0,7.0,28629.0,17622.0,6871.0,29144.0,18905.0
108,9.0,10.0,26.0,9.0,13919.0,5472.0,30049.0,22114.0,14435.0
109,11.0,10.0,26.0,9.0,30702.0,26095.0,21744.0,17649.0,13810.0
110,8.0,10.0,26.0,7.0,6781.0,6014.0,5503.0,5248.0,5249.0
111,8.0,10.0,26.0,7.0,28935.0,30728.0,9.0,2314.0,4875.0
112,9.0,10.0,26.0,8.0,2710.0,8343.0,14232.0,20377.0,26778.0
113,8.0,10.0,26.0,8.0,23328.0,31521.0,7202.0,15907.0,24868.0
114,11.0,10.0,26.0,10.0,27567.0,6832.0,19121.0,31666.0,11699.0
115,8.0,10.0,26.0,7.0,23870.0,6975.0,23104.0,6721.0,23362.0
116,9.0,10.0,26.0,7.0,12237.0,31950.0,19151.0,6608.0,27089.0
117,9.0,10.0,26.0,8.0,25436.0,16221.0,7262.0,31327.0,22880.0
118,9.0,9.0,26.0,8.0,28646.0,21991.0,15592.0,9449.0,3562.0
119,9.0,9.0,26.0,8.0,6773.0,3958.0,1399.0,31864.0,29817.0
120,8.0,9.0,26.0,8.0,9732.0,10757.0,12038.0,13575.0,15368.0
121,8.0,9.0,26.0,7.0,4755.0,9620.0,14741.0,20118.0,25751.0
122,9.0,9.0,26.0,8.0,17693.0,25118.0,31.0,7968.0,16161.0
123,7.0,9.0,26.0,8.0,10412.0,21677.0,430.0,12207.0,24240.0
124,11.0,9.0,26.0,9.0,27963.0,10300.0,25661.0,8510.0,24383.0
125,8.0,9.0,26.0,7.0,4810.0,23755.0,10188.0,29645.0,16590.0
126,9.0,9.0,26.0,8.0,27476.0,16213.0,5206.0,27223.0,16728.0
127,7.0,9.0,26.0,6.0,2019.0,27364.0,20197.0,13286.0,6631.0
128,9.0,9.0,26.0,8.0,23149.0,18286.0,13679.0,9328.0,5233.0
129,8.0,8.0,26.0,8.0,28156.0,27133.0,26366.0,25855.0,25600.0
130,9.0,8.0,26.0,8.0,25227.0,28044.0,31117.0,1678.0,5263.0
131,8.0,8.0,26.0,8.0,14362.0,21019.0,27932.0,2333.0,9758.0
132,10.0,8.0,26.0,9.0,12452.0,21669.0,31142.0,8103.0,18088.0
133,8.0,8.0,26.0,8.0,32051.0,12340.0,25653.0,6454.0,20279.0
134,11.0,8.0,26.0,11.0,28605.0,11454.0,27327.0,10688.0,27073.0
135,7.0,8.0,26.0,6.0,13132.0,32589.0,19534.0,6735.0,26960.0
136,8.0,8.0,26.0,7.0,22491.0,13020.0,3805.0,27614.0,18911.0
137,9.0,8.0,26.0,7.0,23914.0,18283.0,12908.0,7789.0,2926.0
138,8.0,8.0,26.0,8.0,17401.0,15610.0,14075.0,12796.0,11773.0
139,10.0,8.0,26.0,9.0,2952.0,5001.0,7306.0,9867.0,12684.0
140,9.0,8.0,26.0,8.0,20498.0,25107.0,29972.0,2325.0,7702.0
141,9.0,7.0,26.0,8.0,3745.0,12194.0,20899.0,29860.0,6309.0
142,8.0,7.0,26.0,8.0,11824.0,24113.0,3890.0,16691.0,29748.0
143,8.0,7.0,26.0,8.0,11967.0,28096.0,11713.0,28354.0,12483.0
144,9.0,7.0,26.0,9.0,4174.0,24143.0,11600.0,32081.0,20050.0
145,7.0,7.0,26.0,7.0,4312.0,26841.0,16858.0,7131.0,30428.0
146,9.0,7.0,26.0,7.0,26983.0,20584.0,14441.0,8554.0,2923.0
147,8.0,7.0,26.0,7.0,8950.0,6391.0,4088.0,2041.0,250.0
148,9.0,7.0,26.0,8.0,13184.0,13185.0,13442.0,13955.0,14724.0
149,10.0,7.0,26.0,8.0,25615.0,29456.0,785.0,5138.0,9747.0
150,10.0,7.0,26.0,7.0,30110.0,5023.0,12960.0,21153.0,29602.0
151,7.0,7.0,26.0,6.0,26669.0,5422.0,17199.0,29232.0,8753.0
152,9.0,7.0,26.0,9.0,15292.0,30653.0,13502.0,29375.0,12736.0
153,8.0,7.0,26.0,7.0,28747.0,15180.0,1869.0,21582.0,8783.0
154,10.0,7.0,26.0,9.0,1498.0,24539.0,15068.0,5853.0,29662.0
155,8.0,6.0,26.0,7.0,31849.0,25962.0,20331.0,14956.0,9837.0
156,9.0,6.0,26.0,8.0,2803.0,32244.0,29173.0,26358.0,23799.0
157,7.0,6.0,26.0,7.0,30850.0,31363.0,32132.0,389.0,1670.0
158,10.0,6.0,26.0,9.0,268.0,3341.0,6670.0,10255.0,14096.0
159,10.0,6.0,26.0,8.0,26011.0,156.0,7325.0,14750.0,22431.0
160,8.0,6.0,26.0,8.0,11050.0,21803.0,44.0,11309.0,22830.0
161,8.0,6.0,26.0,7.0,17332.0,30645.0,11446.0,25271.0,6584.0
162,9.0,6.0,26.0,9.0,67.0,17220.0,1861.0,19526.0,4679.0
163,8.0,6.0,26.0,8.0,7634.0,28627.0,17108.0,5845.0,27606.0
164,12.0,6.0,26.0,10.0,7265.0,32098.0,24419.0,16996.0,9829.0
165,8.0,6.0,26.0,7.0,23275.0,17900.0,12781.0,7918.0,3311.0
166,7.0,6.0,26.0,8.0,20602.0,19067.0,17788.0,16765.0,15998.0
167,7.0,6.0,26.0,7.0,9993.0,12298.0,14859.0,17676.0,20749.0
168,8.0,6.0,26.0,7.0,30099.0,2196.0,7317.0,12694.0,18327.0
169,9.0,6.0,26.0,8.0,17186.0,25891.0,2084.0,11301.0,20774.0
170,9.0,6.0,26.0,8.0,29105.0,8882.0,21683.0,1972.0,15285.0
171,8.0,6.0,26.0,7.0,20539.0,2876.0,18237.0,1086.0,16959.0
172,9.0,6.0,26.0,8.0,30154.0,16331.0,2764.0,22221.0,9166.0
173,8.0,5.0,26.0,8.0,31833.0,21850.0,12123.0,2652.0,26205.0
174,10.0,5.0,26.0,10.0,25576.0,19433.0,13546.0,7915.0,2540.0
175,6.0,5.0,26.0,7.0,26738.0,23155.0,19828.0,16757.0,13942.0
176,8.0,5.0,26.0,7.0,18177.0,18434.0,18947.0,19716.0,20741.0
177,7.0,5.0,26.0,7.0,1680.0,5777.0,10130.0,14739.0,19604.0
178,8.0,5.0,26.0,8.0,10015.0,17952.0,26145.0,1826.0,10531.0
179,9.0,5.0,26.0,8.0,20905.0,31402.0,9387.0,20396.0,31661.0
180,9.0,5.0,26.0,8.0,26936.0,8505.0,23098.0,5179.0,20284.0
181,9.0,5.0,26.0,8.0,25031.0,10440.0,28873.0,14794.0,971.0
182,8.0,5.0,26.0,8.0,15190.0,4439.0,26712.0,16473.0,6490.0
183,8.0,5.0,26.0,7.0,3040.0,27617.0,19682.0,12003.0,4580.0
184,10.0,5.0,26.0,9.0,23663.0,19312.0,15217.0,11378.0,7795.0
185,6.0,5.0,26.0,7.0,3582.0,3071.0,2816.0,2817.0,3074.0
186,9.0,5.0,26.0,7.0,8333.0,11662.0,15247.0,19088.0,23185.0
187,7.0,5.0,26.0,7.0,5911.0,11800.0,17945.0,24346.0,31003.0
188,8.0,5.0,26.0,8.0,8358.0,18087.0,28072.0,5545.0,16042.0
189,10.0,5.0,26.0,9.0,2869.0,16438.0,30263.0,11576.0,25913.0
190,10.0,5.0,26.0,9.0,4543.0,20672.0,4289.0,20930.0,5059.0
191,7.0,5.0,26.0,7.0,29518.0,16719.0,4176.0,24657.0,12626.0
192,9.0,5.0,26.0,8.0,13789.0,4830.0,28895.0,20448.0,12257.0
193,7.0,4.0,26.0,7.0,22892.0,17773.0,12910.0,8303.0,3952.0
194,10.0,4.0,26.0,10.0,1526.0,31735.0,29432.0,27385.0,25594.0
195,7.0,4.0,26.0,7.0,8325.0,9606.0,11143.0,12936.0,14985.0
196,9.0,4.0,26.0,7.0,7188.0,12309.0,17686.0,23319.0,29208.0
197,8.0,4.0,26.0,8.0,30883.0,7076.0,16293.0,25766.0,2727.0
198,7.0,4.0,26.0,7.0,13874.0,26675.0,6964.0,20277.0,1078.0
199,9.0,4.0,26.0,8.0,7868.0,23229.0,6078.0,21951.0,5312.0
200,7.0,4.0,26.0,8.0,21323.0,7756.0,27213.0,14158.0,1359.0
201,7.0,4.0,26.0,7.0,26842.0,17115.0,7644.0,31197.0,22238.0
202,9.0,4.0,26.0,14.0,24425.0,18538.0,12907.0,7532.0,2413.0
203,5.0,4.0,26.0,2.0,14072.0,12025.0,10234.0,8699.0,7420.0
204,9.0,4.0,26.0,0.0,23426.0,23939.0,24708.0,25733.0,27014.0
205,21.0,4.0,26.0,19.0,10769.0,15122.0,19731.0,24596.0,29717.0
206,22.0,4.0,26.0,22.0,18587.0,25500.0,32669.0,7326.0,15007.0
207,20.0,4.0,26.0,16.0,27183.0,6448.0,18737.0,31282.0,11315.0
208,20.0,4.0,26.0,18.0,13497.0,28090.0,10171.0,25276.0,7869.0
209,18.0,4.0,26.0,16.0,15432.0,1097.0,19786.0,5963.0,25164.0
210,20.0,4.0,0.0,18.0,210.0,21203.0,9684.0,31189.0,20182.0
211,20.0,4.0,2.0,18.0,32609.0,24674.0,16995.0,9572.0,2405.0
212,21.0,4.0,2.0,21.0,24304.0,20209.0,16370.0,12787.0,9460.0
213,22.0,4.0,2.0,21.0,13178.0,11643.0,10364.0,9341.0,8574.0
214,16.0,4.0,2.0,14.0,2569.0,4874.0,7435.0,10252.0,13325.0
215,18.0,4.0,2.0,15.0,16792.0,22937.0,29338.0,3227.0,10140.0
216,18.0,4.0,2.0,15.0,9762.0,18467.0,27428.0,3877.0,13350.0
217,20.0,4.0,2.0,18.0,21681.0,1458.0,14259.0,27316.0,7861.0
218,21.0,4.0,2.0,19.0,25664.0,9281.0,25922.0,10051.0,27204.0
219,19.0,4.0,2.0,18.0,21711.0,9168.0,29649.0,17618.0,5843.0
220,20.0,4.0,2.0,19.0,9822.0,1119.0,25440.0,17249.0,9314.0
221,22.0,3.0,2.0,20.0,18152.0,12009.0,6122.0,491.0,27884.0
222,22.0,3.0,2.0,22.0,3959.0,1656.0,32377.0,30586.0,29051.0
223,18.0,3.0,2.0,17.0,14598.0,16135.0,17928.0,19977.0,22282.0
224,18.0,3.0,2.0,15.0,17301.0,22678.0,28311.0,1432.0,7577.0
225,20.0,3.0,2.0,17.0,12068.0,21285.0,30758.0,7719.0,17704.0
226,20.0,3.0,2.0,18.0,31667.0,11956.0,25269.0,6070.0,19895.0
227,21.0,3.0,2.0,19.0,10562.0,27459.0,11844.0,29253.0,14150.0
228,22.0,3.0,2.0,21.0,12748.0,32205.0,19150.0,6351.0,26576.0
229,21.0,3.0,2.0,20.0,22107.0,12636.0,3421.0,27230.0,18527.0
230,20.0,3.0,2.0,21.0,22757.0,15846.0,9191.0,2792.0,29417.0
231,16.0,3.0,2.0,14.0,29812.0,26741.0,23926.0,21367.0,19064.0
232,20.0,3.0,2.0,17.0,28931.0,29700.0,30725.0,32006.0,775.0
233,19.0,3.0,2.0,18.0,20114.0,24723.0,29588.0,1941.0,7318.0
234,19.0,3.0,2.0,17.0,30492.0,4893.0,12318.0,19999.0,27936.0
235,20.0,3.0,2.0,19.0,19371.0,30380.0,8877.0,20398.0,32175.0
236,22.0,3.0,2.0,19.0,314.0,15163.0,30268.0,12861.0,28478.0
237,21.0,3.0,2.0,22.0,6089.0,24778.0,10955.0,30156.0,16845.0
238,18.0,3.0,2.0,15.0,26195.0,14676.0,3413.0,25174.0,14423.0
239,17.0,3.0,2.0,15.0,29666.0,21987.0,14564.0,7397.0,486.0
240,19.0,3.0,2.0,17.0,15468.0,10349.0,5486.0,879.0,29296.0
241,19.0,3.0,2.0,16.0,16635.0,15356.0,14333.0,13566.0,13055.0
242,21.0,3.0,2.0,19.0,9866.0,12427.0,15244.0,18317.0,21646.0
243,21.0,3.0,2.0,21.0,27929.0,1562.0,8219.0,15132.0,22301.0
244,23.0,3.0,2.0,19.0,5288.0,15529.0,26026.0,4011.0,15020.0
245,21.0,3.0,2.0,22.0,6450.0,19251.0,32308.0,12853.0,26422.0
246,16.0,3.0,2.0,13.0,14273.0,30914.0,15043.0,32196.0,16837.0
247,17.0,3.0,2.0,15.0,14160.0,1873.0,22610.0,10835.0,32084.0
248,19.0,3.0,2.0,17.0,19418.0,9691.0,220.0,23773.0,14814.0
249,18.0,3.0,2.0,16.0,17001.0,11114.0,5483.0,108.0,27757.0
250,20.0,3.0,2.0,18.0,6648.0,4601.0,2810.0,1275.0,32764.0
251,21.0,3.0,2.0,18.0,21127.0,22920.0,24969.0,27274.0,29835.0
252,23.0,3.0,2.0,21.0,3345.0,7698.0,12307.0,17172.0,22293.0
253,23.0,3.0,2.0,21.0,15520.0,23713.0,32162.0,8099.0,17060.0
254,17.0,3.0,2.0,14.0,19759.0,31792.0,11313.0,23858.0,3891.0
255,18.0,3.0,2.0,15.0,16062.0,31935.0,15296.0,31681.0,15554.0
256,17.0,3.0,2.0,15.0,8008.0,26441.0,12362.0,31307.0,17740.0
257,20.0,3.0,2.0,18.0,2007.0,24280.0,14041.0,4058.0,27099.0
258,21.0,3.0,2.0,19.0,20838.0,14183.0,7784.0,1641.0,28522.0
259,20.0,3.0,2.0,19.0,31733.0,28918.0,26359.0,24056.0,22009.0
260,22.0,2.0,2.0,20.0,1924.0,2949.0,4230.0,5767.0,7560.0
261,21.0,2.0,2.0,20.0,9230.0,12815.0,16656.0,20753.0,25106.0
262,17.0,2.0,2.0,14.0,9885.0,17310.0,24991.0,160.0,8353.0
263,19.0,2.0,2.0,17.0,2604.0,13869.0,25390.0,4399.0,16432.0
264,17.0,2.0,2.0,16.0,20155.0,2492.0,17853.0,702.0,16575.0
265,20.0,2.0,2.0,18.0,4421.0,22086.0,7239.0,25416.0,11081.0
266,20.0,2.0,2.0,18.0,19668.0,8405.0,30166.0,19415.0,8920.0
267,22.0,2.0,2.0,20.0,26979.0,19556.0,12389.0,5478.0,31591.0
268,22.0,2.0,2.0,21.0,15341.0,10478.0,5871.0,1520.0,30193.0
269,22.0,2.0,2.0,20.0,20348.0,19325.0,18558.0,18047.0,17792.0
270,17.0,2.0,2.0,14.0,17419.0,20236.0,23309.0,26638.0,30223.0
271,17.0,2.0,2.0,15.0,6554.0,13211.0,20124.0,27293.0,1950.0
272,20.0,2.0,2.0,17.0,4644.0,13861.0,23334.0,295.0,10280.0
273,21.0,2.0,2.0,18.0,24243.0,4532.0,17845.0,31414.0,12471.0
274,19.0,2.0,2.0,17.0,3138.0,20035.0,4420.0,21829.0,6726.0
275,21.0,2.0,2.0,19.0,6865.0,27602.0,15827.0,4308.0,25813.0
276,22.0,2.0,2.0,19.0,2656.0,27233.0,19298.0,11619.0,4196.0
277,24.0,2.0,2.0,22.0,16106.0,10475.0,5100.0,32749.0,27886.0
278,18.0,2.0,2.0,15.0,9593.0,7802.0,6267.0,4988.0,3965.0
279,18.0,2.0,2.0,15.0,27912.0,29961.0,32266.0,2059.0,4876.0
280,19.0,2.0,2.0,16.0,5527.0,11416.0,17561.0,23962.0,30619.0
281,19.0,2.0,2.0,16.0,28705.0,4386.0,13091.0,22052.0,31269.0
282,21.0,2.0,2.0,19.0,4016.0,16305.0,28850.0,8883.0,21940.0
283,23.0,2.0,2.0,21.0,4159.0,20288.0,3905.0,20546.0,4675.0
284,21.0,2.0,2.0,20.0,29134.0,16335.0,3792.0,24273.0,12242.0
285,22.0,2.0,2.0,21.0,29272.0,19033.0,9050.0,32091.0,22620.0
286,16.0,2.0,2.0,13.0,19175.0,12776.0,6633.0,746.0,27883.0
287,18.0,2.0,2.0,15.0,1142.0,31351.0,29048.0,27001.0,25210.0
288,20.0,2.0,2.0,17.0,7941.0,9222.0,10759.0,12552.0,14601.0
289,19.0,2.0,2.0,16.0,6804.0,11925.0,17302.0,22935.0,28824.0
290,20.0,2.0,2.0,18.0,22302.0,29983.0,5152.0,13345.0,21794.0
291,21.0,2.0,2.0,19.0,18861.0,30382.0,9391.0,21424.0,945.0
292,20.0,2.0,2.0,21.0,7484.0,22845.0,5694.0,21567.0,4928.0
293,23.0,2.0,2.0,21.0,27078.0,12231.0,30408.0,16073.0,1994.0
294,16.0,2.0,2.0,13.0,13397.0,2390.0,24407.0,13912.0,3673.0
295,18.0,2.0,2.0,15.0,24548.0,17381.0,10470.0,3815.0,30184.0
296,17.0,2.0,2.0,15.0,27763.0,24436.0,21365.0,18550.0,15991.0
297,21.0,2.0,2.0,18.0,23042.0,23555.0,24324.0,25349.0,26630.0
298,22.0,2.0,2.0,19.0,10385.0,14738.0,19347.0,24212.0,29333.0
299,20.0,2.0,2.0,19.0,18203.0,25116.0,32285.0,6942.0,14623.0
300,23.0,2.0,2.0,20.0,3242.0,13995.0,25004.0,3501.0,15022.0
301,22.0,2.0,2.0,20.0,13113.0,27706.0,9787.0,24892.0,7485.0
302,19.0,2.0,2.0,15.0,25027.0,9412.0,26821.0,11718.0,29639.0
303,22.0,2.0,2.0,32.0,32594.0,20819.0,9300.0,30805.0,19798.0
304,18.0,2.0,2.0,37.0,10204.0,989.0,24798.0,16095.0,7648.0
305,-21.0,2.0,2.0,-1.0,15467.0,10092.0,4973.0,110.0,28271.0
306,-16.0,2.0,2.0,4.0,12794.0,11259.0,9980.0,8957.0,8190.0
307,-11.0,2.0,2.0,-3.0,27268.0,28293.0,29574.0,31111.0,136.0
308,-14.0,2.0,2.0,-8.0,22291.0,27156.0,32277.0,4886.0,10519.0
309,-14.0,2.0,2.0,-9.0,9378.0,18083.0,27044.0,3493.0,12966.0
310,-11.0,2.0,2.0,-8.0,21297.0,1074.0,13875.0,26932.0,7477.0
311,-11.0,2.0,2.0,-7.0,25280.0,8897.0,25538.0,9667.0,26820.0
312,-10.0,2.0,2.0,-7.0,22346.0,8523.0,27724.0,14413.0,1358.0
313,-10.0,2.0,2.0,-6.0,24025.0,14042.0,4315.0,27612.0,18397.0
314,-12.0,2.0,2.0,-7.0,17768.0,11625.0,5738.0,107.0,27500.0
315,-11.0,2.0,2.0,-7.0,3575.0,1272.0,31993.0,30202.0,28667.0
316,-12.0,2.0,2.0,-8.0,10369.0,10626.0,11139.0,11908.0,12933.0
317,-12.0,2.0,2.0,-7.0,26640.0,30737.0,2322.0,6931.0,11796.0
318,-9.0,2.0,2.0,-7.0,2207.0,10144.0,18337.0,26786.0,2723.0
319,-11.0,2.0,2.0,-8.0,13097.0,23594.0,1579.0,12588.0,23853.0
320,-11.0,2.0,2.0,-7.0,19128.0,697.0,15290.0,30139.0,12476.0
321,-10.0,2.0,2.0,-8.0,17223.0,2632.0,21065.0,6986.0,25931.0
322,-11.0,2.0,2.0,-7.0,7382.0,29399.0,18904.0,8665.0,31450.0
323,-11.0,2.0,2.0,-6.0,22373.0,15462.0,8807.0,2408.0,29033.0
324,-12.0,2.0,2.0,-8.0,15855.0,11504.0,7409.0,3570.0,32755.0
325,-13.0,2.0,2.0,-7.0,28542.0,28031.0,27776.0,27777.0,28034.0
326,-9.0,2.0,2.0,-7.0,525.0,3854.0,7439.0,11280.0,15377.0
327,-10.0,2.0,2.0,-8.0,30871.0,3992.0,10137.0,16538.0,23195.0
328,-10.0,2.0,2.0,-6.0,550.0,10279.0,20264.0,30505.0,8234.0
329,-11.0,2.0,2.0,-7.0,27829.0,8630.0,22455.0,3768.0,18105.0
330,-11.0,2.0,2.0,-7.0,14404.0,31813.0,16710.0,1863.0,20040.0
331,-10.0,2.0,2.0,-7.0,21710.0,8911.0,29136.0,16849.0,4818.0
332,-12.0,2.0,2.0,-7.0,5981.0,29790.0,21087.0,12640.0,4449.0
333,-12.0,2.0,2.0,-7.0,15084.0,9965.0,5102.0,495.0,28912.0
334,-11.0,2.0,2.0,-8.0,16251.0,14972.0,13949.0,13182.0,12671.0
335,-10.0,2.0,2.0,-8.0,9482.0,12043.0,14860.0,17933.0,21262.0
336,-10.0,2.0,2.0,-7.0,32148.0,4501.0,9878.0,15511.0,21400.0
337,-11.0,2.0,2.0,-7.0,23075.0,32036.0,8485.0,17958.0,27687.0
338,-11.0,2.0,2.0,-6.0,6066.0,18867.0,31924.0,12469.0,26038.0
339,-11.0,2.0,2.0,-8.0,60.0,15421.0,31038.0,14143.0,30272.0
340,-10.0,2.0,2.0,-7.0,13515.0,32716.0,19405.0,6350.0,26319.0
341,-12.0,2.0,2.0,-7.0,19034.0,9307.0,32604.0,23389.0,14430.0
342,-9.0,2.0,2.0,-8.0,16617.0,10730.0,5099.0,32492.0,27373.0
343,-9.0,2.0,2.0,-6.0,6264.0,4217.0,2426.0,891.0,32380.0
344,-11.0,2.0,2.0,-8.0,20743.0,22536.0,24585.0,26890.0,29451.0
345,-10.0,2.0,2.0,-8.0,2961.0,7314.0,11923.0,16788.0,21909.0
346,-11.0,2.0,2.0,-6.0,15136.0,23329.0,31778.0,7715.0,16676.0
347,-11.0,2.0,2.0,-7.0,19375.0,31408.0,10929.0,23474.0,3507.0
348,-11.0,2.0,2.0,-6.0,5689.0,20282.0,2363.0,17468.0,61.0
349,-12.0,2.0,2.0,-8.0,7624.0,26057.0,11978.0,30923.0,17356.0
350,-10.0,2.0,2.0,-9.0,25170.0,13395.0,1876.0,23381.0,12374.0
351,-9.0,2.0,2.0,-8.0,24801.0,16866.0,9187.0,1764.0,27365.0
352,-11.0,2.0,2.0,-7.0,8043.0,2668.0,30317.0,25454.0,20847.0
353,-9.0,2.0,2.0,-6.0,5370.0,3835.0,2556.0,1533.0,766.0
354,-11.0,2.0,2.0,-7.0,27529.0,29834.0,32395.0,2444.0,5517.0
355,-12.0,2.0,2.0,-7.0,14867.0,19732.0,24853.0,30230.0,3095.0
356,-11.0,2.0,2.0,-7.0,1954.0,10659.0,19620.0,28837.0,5542.0
357,-13.0,2.0,2.0,-7.0,13873.0,26418.0,6451.0,19508.0,53.0
358,-9.0,1.0,2.0,-8.0,17856.0,1473.0,18114.0,2243.0,19396.0
359,-11.0,1.0,2.0,-8.0,14922.0,1099.0,20300.0,6989.0,26702.0
360,-10.0,1.0,2.0,-7.0,16601.0,6618.0,29659.0,20188.0,10973.0
361,-9.0,1.0,2.0,-7.0,10344.0,4201.0,31082.0,25451.0,20076.0
362,-11.0,1.0,2.0,-7.0,11506.0,7923.0,4596.0,1525.0,31478.0
363,-11.0,1.0,2.0,-6.0,2945.0,3202.0,3715.0,4484.0,5509.0
